Station,Year,Month,Day,Rainfall,Sunshine,Humidity,Temperature
Rangpur,2021,6,27,0,2.9,86,28.6
Rangpur,2021,6,28,14,0.6,87,28.7
Rangpur,2021,6,29,38,0,92,27.2
Rangpur,2021,6,30,36,0,93,26.1
Rangpur,2021,7,1,39,0,92,26
Rangpur,2021,7,2,8,0.1,91,26.7
Rangpur,2021,7,3,17,0,92,27.3
Rangpur,2021,7,4,7,2.7,83,29.4
Rangpur,2021,7,5,0,1.7,87,28.9
Rangpur,2021,7,6,20,0.1,90,28.7
Rangpur,2021,7,7,14,0,87,28.6
Rangpur,2021,7,8,0,4,79,29.8
Rangpur,2021,7,9,1,9.5,75,31
Rangpur,2021,7,10,0,3.1,78,30.8
Rangpur,2021,7,11,0,3.2,79,30.2
Rangpur,2021,7,12,1,11.4,69,32.3
Rangpur,2021,7,13,12,7.5,79,30.5
Rangpur,2021,7,14,0,2.2,80,29.3
Rangpur,2021,7,15,6,0.5,86,29
Rangpur,2021,7,16,13,4.5,83,29.7
Rangpur,2021,7,17,4,0.7,90,28.6
Rangpur,2021,7,18,12,2.9,81,29.8
Rangpur,2021,7,19,0,0.4,89,28.9
Rangpur,2021,7,20,1,1.9,83,29.5
Rangpur,2021,7,21,1,8.4,79,30.7
Rangpur,2021,7,22,0,5.1,83,30.4
Rangpur,2021,7,23,5,4.5,75,30.1
Rangpur,2021,7,24,5,6,78,30.2
Rangpur,2021,7,25,0,8.7,76,31
Rangpur,2021,7,26,0,1.6,83,30.5
Rangpur,2021,7,27,0,3,78,31.3
Rangpur,2021,7,28,0,6.6,74,30.9
Rangpur,2021,7,29,1,3.5,75,29.9
Rangpur,2021,7,30,19,3.2,78,29.6
Rangpur,2021,7,31,8,5,81,29.5
Rangpur,2021,8,1,14,2.2,83,29.3
Rangpur,2021,8,2,25,2.1,90,28.2
Rangpur,2021,8,3,68,0.5,85,30.2
Rangpur,2021,8,4,3,4.1,84,29.4
Rangpur,2021,8,5,5,6.6,77,32
Rangpur,2021,8,6,0,7,75,31.6
Rangpur,2021,8,7,0,2.1,83,29.3
Rangpur,2021,8,8,1,2.5,85,29.3
Rangpur,2021,8,9,4,4.9,82,30.1
Rangpur,2021,8,10,11,1.9,88,29.8
Rangpur,2021,8,11,30,2.7,84,29.8
Rangpur,2021,8,12,0,0.9,90,28.4
Rangpur,2021,8,13,34,0.4,89,28.9
Rangpur,2021,8,14,11,0.1,88,29
Rangpur,2021,8,15,32,1.7,88,28.8
Rangpur,2021,8,16,2,1.1,83,29.4
Rangpur,2021,8,17,0,1,90,28.8
Rangpur,2021,8,18,9,2.1,86,28.9
Rangpur,2021,8,19,0,4.1,84,29.2
Rangpur,2021,8,20,17,5.5,84,29
Rangpur,2021,8,21,1,4.5,88,28.4
Rangpur,2021,8,22,12,6.7,86,29.3
Rangpur,2021,8,23,19,1.5,89,28.2
Rangpur,2021,8,24,4,3.3,86,29.2
Rangpur,2021,8,25,9,2.2,91,28.5
Rangpur,2021,8,26,9,0,95,27.2
Rangpur,2021,8,27,53,1,90,28.3
Rangpur,2021,8,28,12,0,92,27.7
Rangpur,2021,8,29,1,1.4,84,28.9
Rangpur,2021,8,30,0,2,94,27.1
Rangpur,2021,8,31,38,0.8,84,29.4
Rangpur,2021,9,1,0,4.4,86,29.6
Rangpur,2021,9,2,9,1.2,91,27
Rangpur,2021,9,3,72,6.2,83,29.8
Rangpur,2021,9,4,0,6,82,30.7
Rangpur,2021,9,5,0,4.4,83,31
Rangpur,2021,9,6,19,7.9,82,30.1
Rangpur,2021,9,7,16,2.6,88,28.2
Rangpur,2021,9,8,12,7.6,82,29.8
Rangpur,2021,9,9,1,5.5,82,29.6
Rangpur,2021,9,10,0,10.3,81,30.6
Rangpur,2021,9,11,1,7.4,82,30.5
Rangpur,2021,9,12,0,9.7,77,31.8
Rangpur,2021,9,13,0,9,76,30.8
Rangpur,2021,9,14,0,0.9,84,28.7
Rangpur,2021,9,15,1,9.8,77,30.9
Rangpur,2021,9,16,0,3.3,86,28.1
Rangpur,2021,9,17,0,1.4,91,27.6
Rangpur,2021,9,18,25,2.2,92,27.4
Rangpur,2021,9,19,10,4.8,87,28.8
Rangpur,2021,9,20,0,6.9,85,29.4
Rangpur,2021,9,21,0,6.1,91,27
Rangpur,2021,9,22,13,2.6,85,28.6
Rangpur,2021,9,23,0,4.4,84,29.8
Rangpur,2021,9,24,0,10.4,79,31
Rangpur,2021,9,25,0,8.9,80,31.3
Rangpur,2021,9,26,0,10.5,79,32
Rangpur,2021,9,27,0,10,81,29.9
Rangpur,2021,9,28,12,6.7,85,29.2
Rangpur,2021,9,29,2,3.6,88,28.8
Rangpur,2021,9,30,0,3.8,85,29.4
Rangpur,2021,10,1,0,1.9,91,28.5
Rangpur,2021,10,2,0,8,84,30.1
Rangpur,2021,10,3,11,0,96,25.7
Rangpur,2021,10,4,221,0,97,25.5
Rangpur,2021,10,5,59,0.9,92,26.9
Rangpur,2021,10,6,2,4,87,28.5
Rangpur,2021,10,7,0,6,87,29
Rangpur,2021,10,8,1,4.5,86,29.6
Rangpur,2021,10,9,0,6.7,84,30.1
Rangpur,2021,10,10,0,9,80,29.8
Rangpur,2021,10,11,0,9.4,80,29.8
Rangpur,2021,10,12,0,8.2,84,30.2
Rangpur,2021,10,13,0,8.1,82,30.9
Rangpur,2021,10,14,0,8.4,79,31.6
Rangpur,2021,10,15,0,3.6,81,31.1
Rangpur,2021,10,16,0,6.3,79,30.4
Rangpur,2021,10,17,8,2.6,83,29.2
Rangpur,2021,10,18,18,1.5,85,28
Rangpur,2021,10,19,10,0,94,26
Rangpur,2021,10,20,15,0,94,24.9
Rangpur,2021,10,21,39,6.1,84,26.2
Rangpur,2021,10,22,0,9.2,75,26.1
Rangpur,2021,10,23,0,8,82,25.6
Rangpur,2021,10,24,0,8.2,83,26.4
Rangpur,2021,10,25,0,7.5,83,26.3
Rangpur,2021,10,26,0,6.7,83,26.1
Rangpur,2021,10,27,0,8.7,83,26.2
Rangpur,2021,10,28,0,9.3,80,25.9
Rangpur,2021,10,29,0,10,77,26.6
Rangpur,2021,10,30,0,9.4,68,26.9
Rangpur,2021,10,31,0,8.4,73,23.6
Rangpur,2021,11,1,0,9,80,23.8
Rangpur,2021,11,2,0,9.2,79,24.2
Rangpur,2021,11,3,0,9,78,24.1
Rangpur,2021,11,4,0,8.8,76,24
Rangpur,2021,11,5,0,8.9,79,23.8
Rangpur,2021,11,6,0,9.3,76,23.3
Rangpur,2021,11,7,0,9.3,79,23.4
Rangpur,2021,11,8,0,9.9,76,23.5
Rangpur,2021,11,9,0,10,77,24.2
Rangpur,2021,11,10,0,9.8,77,24.2
Rangpur,2021,11,11,0,9.3,76,23.8
Rangpur,2021,11,12,0,9.1,74,23.4
Rangpur,2021,11,13,0,9.2,71,23.5
Rangpur,2021,11,14,0,6.3,86,21.5
Rangpur,2021,11,15,0,8.6,75,22.3
Rangpur,2021,11,16,0,7.6,72,22.2
Rangpur,2021,11,17,0,8.9,73,22.9
Rangpur,2021,11,18,0,9.1,77,22.7
Rangpur,2021,11,19,0,8.8,76,22.7
Rangpur,2021,11,20,0,3.4,77,23.1
Rangpur,2021,11,21,0,5.9,79,22.9
Rangpur,2021,11,22,0,3,81,22.2
Rangpur,2021,11,23,0,5.2,84,22.2
Rangpur,2021,11,24,0,5.1,86,20.3
Rangpur,2021,11,25,0,5.1,88,20.1
Rangpur,2021,11,26,0,5.9,84,20.5
Rangpur,2021,11,27,0,7.7,81,20.6
Rangpur,2021,11,28,0,9.5,78,20.9
Rangpur,2021,11,29,0,9.2,76,21.2
Rangpur,2021,11,30,0,9.3,70,21.8
Rangpur,2021,12,1,0,9.6,67,22.2
Rangpur,2021,12,2,0,9.2,72,22.6
Rangpur,2021,12,3,0,8.9,77,22.4
Rangpur,2021,12,4,0,0.6,81,22.2
Rangpur,2021,12,5,0,8.2,78,23.2
Rangpur,2021,12,6,0,1.9,81,23
Rangpur,2021,12,7,0,5.1,85,22.6
Rangpur,2021,12,8,0,6,85,22.1
Rangpur,2021,12,9,0,8.1,80,22.3
Rangpur,2021,12,10,0,6.6,70,20.4
Rangpur,2021,12,11,0,7.9,76,19.1
Rangpur,2021,12,12,0,5.3,84,18.4
Rangpur,2021,12,13,0,8.3,82,19.4
Rangpur,2021,12,14,0,8,80,19.5
Rangpur,2021,12,15,0,8.2,78,19.5
Rangpur,2021,12,16,0,6.5,78,18.8
Rangpur,2021,12,17,0,8.4,78,18.9
Rangpur,2021,12,18,0,7.9,75,19.3
Rangpur,2021,12,19,0,7.3,66,17.8
Rangpur,2021,12,20,0,7.9,77,17.4
Rangpur,2021,12,21,0,9,76,18.6
Rangpur,2021,12,22,0,6.5,81,18.2
Rangpur,2021,12,23,0,5.7,82,18.1
Rangpur,2021,12,24,0,7.4,82,17.6
Rangpur,2021,12,25,0,7.8,75,18.3
Rangpur,2021,12,26,0,9,75,18.4
Rangpur,2021,12,27,0,8.8,76,18.1
Rangpur,2021,12,28,0,8.3,72,18.6
Rangpur,2021,12,29,0,0,71,18.1
Rangpur,2021,12,30,3,2.8,82,17.3
Rangpur,2021,12,31,2,9,78,17.7
Rangpur,2022,1,1,0,7.4,82,17.5
Rangpur,2022,1,2,0,5.3,86,16.1
Rangpur,2022,1,3,0,4.4,90,15
Rangpur,2022,1,4,0,1.4,92,13.6
Rangpur,2022,1,5,0,5.2,84,16.5
Rangpur,2022,1,6,0,7.2,80,18.1
Rangpur,2022,1,7,0,7.6,79,18.4
Rangpur,2022,1,8,0,8.3,75,19.5
Rangpur,2022,1,9,0,4.7,78,19.7
Rangpur,2022,1,10,0,4.4,86,18.7
Rangpur,2022,1,11,0,3.3,83,19.5
Rangpur,2022,1,12,0,1.1,84,19.6
Rangpur,2022,1,13,8,5.1,85,17.7
Rangpur,2022,1,14,0,0.6,85,17.3
Rangpur,2022,1,15,0,8.9,81,18.2
Rangpur,2022,1,16,0,8.8,74,17.3
Rangpur,2022,1,17,0,5.7,81,17
Rangpur,2022,1,18,0,6.9,78,17.8
Rangpur,2022,1,19,0,5.3,83,16
Rangpur,2022,1,20,0,0,90,14.6
Rangpur,2022,1,21,0,3.7,86,17.1
Rangpur,2022,1,22,0,1.6,87,17
Rangpur,2022,1,23,0,0,85,17.5
Rangpur,2022,1,24,0,5.6,79,18
Rangpur,2022,1,25,0,0.3,83,17.8
Rangpur,2022,1,26,0,1.1,86,17.5
Rangpur,2022,1,27,0,7,68,16.3
Rangpur,2022,1,28,0,5.2,77,13.7
Rangpur,2022,1,29,0,3.6,80,14.7
Rangpur,2022,1,30,0,0,82,14.6
Rangpur,2022,1,31,0,0,79,15.5
Rangpur,2022,2,1,0,4.3,81,16.4
Rangpur,2022,2,2,0,1.1,84,15.8
Rangpur,2022,2,3,0,3.8,74,17.8
Rangpur,2022,2,4,0,0.2,88,14.9
Rangpur,2022,2,5,55,2.3,88,14.3
Rangpur,2022,2,6,9,2.4,88,14
Rangpur,2022,2,7,0,8,82,15.6
Rangpur,2022,2,8,0,7.4,77,16.7
Rangpur,2022,2,9,0,8.6,76,18.3
Rangpur,2022,2,10,0,0,84,18.6
Rangpur,2022,2,11,0,6.4,74,18.8
Rangpur,2022,2,12,0,8.3,74,17.2
Rangpur,2022,2,13,0,9.2,74,18.5
Rangpur,2022,2,14,0,9.8,71,19
Rangpur,2022,2,15,0,9.9,66,19.8
Rangpur,2022,2,16,0,9,71,18.9
Rangpur,2022,2,17,0,8.5,73,19.7
Rangpur,2022,2,18,0,9,69,19.6
Rangpur,2022,2,19,0,9.5,66,19.2
Rangpur,2022,2,20,0,8.6,65,19.3
Rangpur,2022,2,21,0,7.2,77,17.8
Rangpur,2022,2,22,0,9.2,74,18.5
Rangpur,2022,2,23,0,8.9,70,19.8
Rangpur,2022,2,24,0,0,76,20.2
Rangpur,2022,2,25,18,7.2,81,19.7
Rangpur,2022,2,26,0,8.1,78,21
Rangpur,2022,2,27,0,5.1,76,21.6
Rangpur,2022,2,28,0,8.2,77,21.8
Rangpur,2022,3,1,0,9.2,76,21.8
Rangpur,2022,3,2,0,9.3,68,22.2
Rangpur,2022,3,3,0,9.2,69,22.8
Rangpur,2022,3,4,0,9.5,68,22.8
Rangpur,2022,3,5,0,9.9,65,23
Rangpur,2022,3,6,0,9,69,23.4
Rangpur,2022,3,7,0,9.7,70,24.3
Rangpur,2022,3,8,0,9.5,68,25.1
Rangpur,2022,3,9,0,9.8,72,24.5
Rangpur,2022,3,10,0,9.2,69,24.7
Rangpur,2022,3,11,0,9.5,68,24.4
Rangpur,2022,3,12,0,9.8,70,24.8
Rangpur,2022,3,13,0,9,72,25.3
Rangpur,2022,3,14,0,8.6,69,26.3
Rangpur,2022,3,15,0,9.6,72,25.7
Rangpur,2022,3,16,0,9.1,71,27.1
Rangpur,2022,3,17,0,9.1,67,28.1
Rangpur,2022,3,18,0,8.8,70,28.4
Rangpur,2022,3,19,0,8.3,67,29
Rangpur,2022,3,20,0,8.9,60,28.3
Rangpur,2022,3,21,0,2.4,76,27.5
Rangpur,2022,3,22,0,5.3,75,27.8
Rangpur,2022,3,23,0,1.7,73,28.3
Rangpur,2022,3,24,0,8.8,63,28.4
Rangpur,2022,3,25,0,4.7,77,28.9
Rangpur,2022,3,26,0,9,62,28.7
Rangpur,2022,3,27,0,5.6,79,28
Rangpur,2022,3,28,0,0.2,81,26.4
Rangpur,2022,3,29,0,0,76,26.1
Rangpur,2022,3,30,0,0,82,24.2
Rangpur,2022,3,31,0,10,87,23.8
Rangpur,2022,4,1,9,0.9,89,25.2
Rangpur,2022,4,2,0,0,86,24.8
Rangpur,2022,4,3,6,0,93,24.3
Rangpur,2022,4,4,14,7.4,82,28.2
Rangpur,2022,4,5,0,3.9,79,28.9
Rangpur,2022,4,6,0,1.6,85,26.4
Rangpur,2022,4,7,0,2.5,82,25.5
Rangpur,2022,4,8,0,0,83,24.8
Rangpur,2022,4,9,0,0.4,81,23.6
Rangpur,2022,4,10,16,0.6,86,23.7
Rangpur,2022,4,11,5,0,82,24.3
Rangpur,2022,4,12,3,1.3,83,26.5
Rangpur,2022,4,13,2,1.1,88,26.2
Rangpur,2022,4,14,14,1.4,85,28.6
Rangpur,2022,4,15,0,8.5,79,30
Rangpur,2022,4,16,0,4.8,84,28.9
Rangpur,2022,4,17,0,4.4,76,27.9
Rangpur,2022,4,18,0,1.9,76,27.2
Rangpur,2022,4,19,0,3.7,79,26.4
Rangpur,2022,4,20,60,3.5,87,23
Rangpur,2022,4,21,5,8.8,76,26.7
Rangpur,2022,4,22,0,0,91,24.7
Rangpur,2022,4,23,33,3.7,87,27.6
Rangpur,2022,4,24,0,9.5,76,30.2
Rangpur,2022,4,25,0,7.9,82,30
Rangpur,2022,4,26,0,6.4,76,29.1
Rangpur,2022,4,27,7,2.4,79,27.4
Rangpur,2022,4,28,0,4.9,74,27.6
Rangpur,2022,4,29,0,2.7,77,27.6
Rangpur,2022,4,30,4,0.9,86,23.6
Rangpur,2022,5,1,9,8.1,77,26.9
Rangpur,2022,5,2,3,6.3,82,25.4
Rangpur,2022,5,3,5,3.9,82,25.2
Rangpur,2022,5,4,0,6.9,78,26.8
Rangpur,2022,5,5,0,7.6,75,28.2
Rangpur,2022,5,6,0,4.5,80,27.6
Rangpur,2022,5,7,1,9.5,76,28.9
Rangpur,2022,5,8,0,9.9,68,30.3
Rangpur,2022,5,9,0,6.8,77,29.2
Rangpur,2022,5,10,2,5.2,82,28.2
Rangpur,2022,5,11,1,5.9,85,28.5
Rangpur,2022,5,12,2,6,80,29.5
Rangpur,2022,5,13,0,0.9,92,25.8
Rangpur,2022,5,14,92,0.3,90,26.8
Rangpur,2022,5,15,3,0.5,87,28.5
Rangpur,2022,5,16,33,1,88,26.2
Rangpur,2022,5,17,25,0,88,25.8
Rangpur,2022,5,18,1,5,83,28.8
Rangpur,2022,5,19,19,0,90,25.1
Rangpur,2022,5,20,33,0,88,24.4
Rangpur,2022,5,21,45,3.1,86,24.9
Rangpur,2022,5,22,2,3.4,82,27.9
Rangpur,2022,5,23,0,7.7,74,29.5
Rangpur,2022,5,24,0,9.6,73,30.6
Rangpur,2022,5,25,0,3.5,78,28.8
Rangpur,2022,5,26,0,8.7,75,29.6
Rangpur,2022,5,27,0,5.6,77,28.5
Rangpur,2022,5,28,0,4,79,28.1
Rangpur,2022,5,29,0,8.1,76,30
Rangpur,2022,5,30,0,7.6,75,30.7
Rangpur,2022,5,31,0,3.8,75,30.8
Rangpur,2022,6,1,0,7.3,76,31.1
Rangpur,2022,6,2,0,4.5,80,30
Rangpur,2022,6,3,0,2,80,29.7
Rangpur,2022,6,4,1,0,87,26.7
Rangpur,2022,6,5,21,0.1,90,26.3
Rangpur,2022,6,6,36,0,92,27
Rangpur,2022,6,7,40,2,89,27.8
Rangpur,2022,6,8,18,1.3,85,28.9
Rangpur,2022,6,9,62,0,91,26.8
Rangpur,2022,6,10,10,0,87,27.3
Rangpur,2022,6,11,31,0.8,85,29.1
Rangpur,2022,6,12,48,0,91,25.4
Rangpur,2022,6,13,36,0,89,25.8
Rangpur,2022,6,14,40,0,89,26.3
Rangpur,2022,6,15,12,0,89,27.9
Rangpur,2022,6,16,29,0.9,90,28.1
Rangpur,2022,6,17,109,2.7,90,27
Rangpur,2022,6,18,19,0.9,84,28.8
Rangpur,2022,6,19,2,1.4,86,27.9
Rangpur,2022,6,20,38,1.3,87,28
Rangpur,2022,6,21,1,1.3,87,28.1
Rangpur,2022,6,22,6,5.8,83,29.2
Rangpur,2022,6,23,1,1.1,84,29.3
Rangpur,2022,6,24,0,10.4,77,30.6
Rangpur,2022,6,25,0,9.3,76,30.4
Rangpur,2022,6,26,0,8.1,77,30.9
Rangpur,2022,6,27,0,2.2,81,30
Rangpur,2022,6,28,0,0,91,28.6
Rangpur,2022,6,29,18,0,92,27.5
Rangpur,2022,6,30,7,6.3,82,29.6
Rangpur,2022,7,1,0,4.9,85,29.8
Rangpur,2022,7,2,17,3.9,82,30.6
Rangpur,2022,7,3,0,3.5,81,30.2
Rangpur,2022,7,4,0,7.6,79,31
Rangpur,2022,7,5,0,11,76,31.9
Rangpur,2022,7,6,0,1.6,79,30.1
Rangpur,2022,7,7,0,9.9,74,31.6
Rangpur,2022,7,8,0,5.3,76,31.3
Rangpur,2022,7,9,0,9.3,75,31.7
Rangpur,2022,7,10,0,8.5,77,31.9
Rangpur,2022,7,11,0,5.1,78,31.1
Rangpur,2022,7,12,0,10.8,74,32
Rangpur,2022,7,13,0,7.7,75,32.4
Rangpur,2022,7,14,0,10.9,71,33.1
Rangpur,2022,7,15,0,10.5,71,33
Rangpur,2022,7,16,0,10.9,73,32.4
Rangpur,2022,7,17,0,9.6,75,31.8
Rangpur,2022,7,18,0,10.3,71,31.8
Rangpur,2022,7,19,0,5.7,74,31.4
Rangpur,2022,7,20,2,0.5,84,30.1
Rangpur,2022,7,21,1,5.6,78,30.9
Rangpur,2022,7,22,0,2.9,76,31
Rangpur,2022,7,23,0,7.2,78,30.4
Rangpur,2022,7,24,58,0.9,90,27.9
Rangpur,2022,7,25,13,2.7,86,28.7
Rangpur,2022,7,26,4,2.4,89,27.6
Rangpur,2022,7,27,9,6.7,79,29.8
Rangpur,2022,7,28,0,2.2,86,29.1
Rangpur,2022,7,29,0,2,85,29.1
Rangpur,2022,7,30,96,1.5,89,28.3
Rangpur,2022,7,31,46,0,96,26.4
Rangpur,2022,8,1,82,0,89,27.7
Rangpur,2022,8,2,1,1,85,29.4
Rangpur,2022,8,3,0,4.5,79,30.7
Rangpur,2022,8,4,0,1,82,29.9
Rangpur,2022,8,5,0,7.2,77,31.6
Rangpur,2022,8,6,10,2.2,88,28.1
Rangpur,2022,8,7,11,8.4,76,31.9
Rangpur,2022,8,8,0,6,78,31.1
Rangpur,2022,8,9,1,9.8,69,30.9
Rangpur,2022,8,10,0,4.3,75,30
Rangpur,2022,8,11,0,10.6,66,31.1
Rangpur,2022,8,12,0,9.6,75,31.1
Rangpur,2022,8,13,0,4.2,83,29.9
Rangpur,2022,8,14,43,6.9,77,29.9
Rangpur,2022,8,15,0,5.9,80,30
Rangpur,2022,8,16,0,6.9,79,30.8
Rangpur,2022,8,17,0,8.8,74,32.5
Rangpur,2022,8,18,0,7,74,32.8
Rangpur,2022,8,19,10,9.5,77,31.2
Rangpur,2022,8,20,6,7.4,77,30.5
Rangpur,2022,8,21,1,10.7,75,31.4
Rangpur,2022,8,22,0,8.3,78,31.9
Rangpur,2022,8,23,0,2,89,29.4
Rangpur,2022,8,24,10,8.5,78,30.6
Rangpur,2022,8,25,0,7.8,80,30.2
Rangpur,2022,8,26,0,7.7,78,31.2
Rangpur,2022,8,27,0,1.3,89,28.2
Rangpur,2022,8,28,106,1,92,28
Rangpur,2022,8,29,10,4,87,29.1
Rangpur,2022,8,30,0,2.4,88,28.6
Rangpur,2022,8,31,18,0.8,96,27.2
Rangpur,2022,9,1,15,0.3,91,28.7
Rangpur,2022,9,2,35,0,91,27.9
Rangpur,2022,9,3,9,4.2,89,28.3
Rangpur,2022,9,4,37,1,86,29.2
Rangpur,2022,9,5,5,2.5,82,29.2
Rangpur,2022,9,6,0,3.2,84,29.4
Rangpur,2022,9,7,0,8.4,79,30.8
Rangpur,2022,9,8,0,5.9,81,30.6
Rangpur,2022,9,9,0,10,72,31.1
Rangpur,2022,9,10,0,9.5,71,31
Rangpur,2022,9,11,4,6.3,83,28.9
Rangpur,2022,9,12,8,0.7,89,27.4
Rangpur,2022,9,13,3,0,94,26.3
Rangpur,2022,9,14,10,0,94,26.6
Rangpur,2022,9,15,6,0,92,27.2
Rangpur,2022,9,16,1,4.8,85,28.4
Rangpur,2022,9,17,0,4.6,85,29.4
Rangpur,2022,9,18,0,6.5,81,31.1
Rangpur,2022,9,19,0,3.5,86,30.3
Rangpur,2022,9,20,1,9.1,77,30.5
Rangpur,2022,9,21,0,9.3,81,29.9
Rangpur,2022,9,22,0,5.2,82,30.1
Rangpur,2022,9,23,0,0,86,29.2
Rangpur,2022,9,24,22,3.4,86,28.9
Rangpur,2022,9,25,0,2.3,86,28.1
Rangpur,2022,9,26,1,8.3,80,29.7
Rangpur,2022,9,27,0,3.6,88,27.8
Rangpur,2022,9,28,0,6.1,82,29.4
Rangpur,2022,9,29,0,2.3,84,28
Rangpur,2022,9,30,7,9.1,79,30.5
Rangpur,2022,10,1,0,8.8,75,30.8
Rangpur,2022,10,2,0,0,83,28.6
Rangpur,2022,10,3,1,1.9,85,27.9
Rangpur,2022,10,4,0,1.7,84,28.2
Rangpur,2022,10,5,1,4.4,82,28.8
Rangpur,2022,10,6,0,2.7,90,27.2
Rangpur,2022,10,7,1,9.6,80,29.1
Rangpur,2022,10,8,0,6.7,82,28.7
Rangpur,2022,10,9,11,6.9,82,28.2
Rangpur,2022,10,10,0,8.4,78,29.3
Rangpur,2022,10,11,1,3.2,85,27.3
Rangpur,2022,10,12,0,3.6,85,27.1
Rangpur,2022,10,13,38,0.2,94,26.3
Rangpur,2022,10,14,10,6.8,84,27.2
Rangpur,2022,10,15,0,10.1,76,27.2
Rangpur,2022,10,16,0,10.1,76,28
Rangpur,2022,10,17,0,9.8,77,28.1
Rangpur,2022,10,18,0,9.9,74,27.8
Rangpur,2022,10,19,0,9.3,68,27.7
Rangpur,2022,10,20,0,9.9,74,27.4
Rangpur,2022,10,21,0,10.5,70,27.1
Rangpur,2022,10,22,0,10.4,65,27.3
Rangpur,2022,10,23,0,10,71,27.5
Rangpur,2022,10,24,0,0,85,23.6
Rangpur,2022,10,25,8,4.1,85,24.1
Rangpur,2022,10,26,2,7.7,83,25.5
Rangpur,2022,10,27,0,5.4,86,24.9
Rangpur,2022,10,28,0,7.7,83,24.9
Rangpur,2022,10,29,0,10.2,78,25.6
Rangpur,2022,10,30,0,10,79,26.1
Rangpur,2022,10,31,0,8.4,79,26.2
Rangpur,2022,11,1,0,10,77,26.7
Rangpur,2022,11,2,0,6.4,77,25.6
Rangpur,2022,11,3,0,8.5,77,25.5
Rangpur,2022,11,4,0,10.1,78,25.3
Rangpur,2022,11,5,0,10,79,25.4
Rangpur,2022,11,6,0,8.8,81,25.4
Rangpur,2022,11,7,0,8.7,79,25.6
Rangpur,2022,11,8,0,8.8,78,25.1
Rangpur,2022,11,9,0,9.2,81,24.8
Rangpur,2022,11,10,0,8,79,24.4
Rangpur,2022,11,11,0,9.1,78,24.3
Rangpur,2022,11,12,0,5.6,82,23.7
Rangpur,2022,11,13,0,5.3,80,22.3
Rangpur,2022,11,14,0,9,80,22.9
Rangpur,2022,11,15,0,9.2,77,23
Rangpur,2022,11,16,0,8.1,76,23.1
Rangpur,2022,11,17,0,5.9,78,23.2
Rangpur,2022,11,18,0,9.3,73,23.6
Rangpur,2022,11,19,0,9.6,71,22.4
Rangpur,2022,11,20,0,8.8,75,21.7
Rangpur,2022,11,21,0,10.5,71,21.8
Rangpur,2022,11,22,0,8.5,76,21.4
Rangpur,2022,11,23,0,8.3,77,21.8
Rangpur,2022,11,24,0,8.8,76,22.2
Rangpur,2022,11,25,0,9.6,75,22.2
Rangpur,2022,11,26,0,9.3,78,22.4
Rangpur,2022,11,27,0,9,77,22
Rangpur,2022,11,28,0,9.1,74,22
Rangpur,2022,11,29,0,8.6,74,22.5
Rangpur,2022,11,30,0,9.4,71,21.9
Rangpur,2022,12,1,0,9.4,72,21.8
Rangpur,2022,12,2,0,9.3,74,21.7
Rangpur,2022,12,3,0,9,78,21.6
Rangpur,2022,12,4,0,8.4,78,21.5
Rangpur,2022,12,5,0,9.3,69,22.8
Rangpur,2022,12,6,0,8.8,72,21.5
Rangpur,2022,12,7,0,5.4,75,21.2
Rangpur,2022,12,8,0,7.2,77,20.7
Rangpur,2022,12,9,0,8.3,78,20.5
Rangpur,2022,12,10,0,8.1,75,21
Rangpur,2022,12,11,0,6.1,77,20.7
Rangpur,2022,12,12,0,4.3,80,20.1
Rangpur,2022,12,13,0,3.8,80,20
Rangpur,2022,12,14,0,3.4,83,19.9
Rangpur,2022,12,15,0,2.8,90,20.1
Rangpur,2022,12,16,0,3.6,83,18.8
Rangpur,2022,12,17,0,6.2,83,20.2
Rangpur,2022,12,18,0,7.7,77,20.9
Rangpur,2022,12,19,0,7.4,77,20.4
Rangpur,2022,12,20,0,7,81,20.6
Rangpur,2022,12,21,0,2.7,81,20.2
Rangpur,2022,12,22,0,2.5,81,19.6
Rangpur,2022,12,23,0,3.4,92,15.9
Rangpur,2022,12,24,0,5.3,84,18.5
Rangpur,2022,12,25,0,1.7,81,18.8
Rangpur,2022,12,26,0,2.9,86,18.7
Rangpur,2022,12,27,0,3.2,81,18.1
Rangpur,2022,12,28,0,0,90,16.7
Rangpur,2022,12,29,0,2.3,89,16.3
Rangpur,2022,12,30,0,6.1,85,17.2
Rangpur,2022,12,31,0,0,95,15.3
Rangpur,2023,1,1,0,3.7,89,16
Rangpur,2023,1,2,0,6.9,83,17.3
Rangpur,2023,1,3,0,3.5,87,16.3
Rangpur,2023,1,4,0,4.3,86,15.5
Rangpur,2023,1,5,0,4.2,87,14.6
Rangpur,2023,1,6,0,5.7,84,14.4
Rangpur,2023,1,7,0,6,84,15.2
Rangpur,2023,1,8,0,5.8,85,14.7
Rangpur,2023,1,9,0,7.1,75,17.5
Rangpur,2023,1,10,0,8.3,73,17.2
Rangpur,2023,1,11,0,4.8,88,13.5
Rangpur,2023,1,12,0,6,81,16.1
Rangpur,2023,1,13,0,5.8,79,16.3
Rangpur,2023,1,14,0,4.6,82,16.1
Rangpur,2023,1,15,0,3.3,77,16.8
Rangpur,2023,1,16,0,1.2,89,13
Rangpur,2023,1,17,0,0,87,13.5
Rangpur,2023,1,18,0,4.9,83,14.2
